Index,Query(한글),LLM Output
0ABOVW,수요일 공기질 상태 알려줘,"<function_IO>(timeframe=5, location=""0"")"
0ABOVW,수요일 호놀룰루 날씨 어때,"<function_MO>(timeframe=5, location=""호놀룰루"")"
0ABOVW,오랜만에 집에 혼자 있으니까 뭘 해야 할지 모르겠어,<function_MR>()
0ABOVW,너가 받은 인증은 전부 뭐야,<function_SB>(type=1)
0ABOVW,이번 주말에는 오랜만에 친구들과 만나서,<function_MR>()
0ABOVW,저녁을 먹기로 했어 지금 충전 중인지 확인해줘,<function_ID>()
0ABOVW,유브이 엘이디 좀 꺼줘,<function_NN>(enable=False)
0ABOVW,어디서 커피 마시는 걸 좋아해,<function_MR>()
0ABOVW,프라이버시 작동시켜,<function_GN>(enable=True)
0ABOVW,토요일 하노이 공기질 걱정해야 할까,"<function_IO>(timeframe=8, location=하노이)"
0ABOVW,저녁에 뭐 해먹을지 고민 중이야 뭘 해먹을까,<function_MR>()
0ABOVW,천호동의 목요일 날씨 정보 표시해줄래 오늘,<function_MO>()
0ABOVW,저녁은 뭘 먹어야 할지 고민이네 배는 고픈데 딱히 땡기는 게 없어,<function_MR>()
0ABOVW,상주 공기질 나빠,"<function_IO>(timeframe=0, location=""상주"")"
0ABOVW,이 노래 들어봤어,<function_MR>()
0ABOVW,이 영화 언제 개봉해,<function_MR>()
0ABOVW,이 방의 공기를 청소해 줄래,<function_FF>(position=-1)
0ABOVW,이번 주에 새 영화 개봉해,<function_MR>()
0ABOVW,언어설정 한국어로 해줘,<function_HS>(type=1)
0ABOVW,다목적방 공기청정 지금 진행해줘,"<function_FF>(position=""다목적방"")"
0ABOVW,스캐닝 공기청정 시작해줄래요,<function_IH>(scan=True)
0ABOVW,매너모드는 뭘 말하는거야,<function_JS>(type=1)
0ABOVW,멕시코시티의 화요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=4, location=멕시코시티)"
0ABOVW,월요일 베를린 공기질 때문에 마스크 필요할까,"<function_IO>(timeframe=3, location=베를린)"
0ABOVW,다음 주에 중요한 시험이 있어서 공부에 집중해야겠어,<function_MR>()
0ABOVW,예약존 공기청정해줘요,"<function_FF>(position=""예약존"")"
0ABOVW,지금 공기질 모니터링 어떤지 알려줘요,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,영화 보러 갈까,<function_MR>()
0ABOVW,티티에스 볼륨을 0단계로 조정해줄래,<function_ZV>(volume=0)
0ABOVW,수요일 날씨 좀,"<function_MO>(timeframe=5, location=""0"")"
0ABOVW,풍량 자동으로 설정해줘,<function_NK>(speed=0)
0ABOVW,마나마 화요일 날씨 보여줘,"<function_MO>(timeframe=4, location=""마나마"")"
0ABOVW,지금 이스탄불 대기오염 상태 말해줘,"<function_IO>(timeframe=0, location=""이스탄불"")"
0ABOVW,일요일 레이캬비크 날씨 어때요,"<function_MO>(timeframe=9, location=""레이캬비크"")"
0ABOVW,이번 주에는 건강을 위해서 식단 관리를 시작하려고 해,<function_MR>()
0ABOVW,여기 공기 좀 깨끗하게 해줄래,<function_FF>(position=-1)
0ABOVW,전원 꽂는 곳 청소는 어떻게 하면 돼,<function_PC>(type=7)
0ABOVW,감지 민감도를 보통으로 조정할 수 있어,<function_QD>(type=1)
0ABOVW,스포케인 주말 날씨 보여줘,"<function_MO>(timeframe=2, location=""스포케인"")"
0ABOVW,공기질 모니터링 화면으로 바꿔줘,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,목소리 성별을 바꿔야겠어요,<function_GQ>(gender=-1)
0ABOVW,공기질 모니터링 어떤지 알려줘,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,이번 주에는 조금 더 계획적으로 시간을 보내려고 해,<function_MR>()
0ABOVW,이번에 새로 나온 스마트워치가 정말 멋지던데 살까 말까 고민 중이야,<function_MR>()
0ABOVW,고정 청정 모드 켜줘,<function_PG>()
0ABOVW,풍속 몇으로 맞춰져 있는지 확인해줘,<function_NK>(get=True)
0ABOVW,내일의 오염 예보를 화면에 보여주세요,"<function_IO>(timeframe=1, location=""0"")"
0ABOVW,일요일 바르셀로나 날씨 많이 더울까,"<function_MO>(timeframe=9, location=""바르셀로나"")"
0ABOVW,효과음을 일단계로 설정해줘,<function_ZV>(volume=1)
0ABOVW,오늘 뭐 먹을 거야,<function_MR>()
0ABOVW,부설연구소 공기 청정이 필요해,<function_FF>(position=부설연구소)
0ABOVW,월요일 쿠알라룸푸르 날씨 어때,"<function_MO>(timeframe=3, location=""쿠알라룸푸르"")"
0ABOVW,다음 주말에는 친구들과 함께 시간을 보내려고 해,<function_MR>()
0ABOVW,섭씨 단위로 바꾸고 싶어요,<function_EW>(type=0)
0ABOVW,바로 원숭이반 청정 기능 해봐요,"<function_FF>(position=""원숭이반"")"
0ABOVW,이번 주말에는 그냥 집에서 쉬면서 책이나 읽으려고 해,<function_MR>()
0ABOVW,치앙마이 내일 날씨 알려주세요,"<function_MO>(timeframe=1, location=""치앙마이"")"
0ABOVW,현재 공기질 모니터링 상황은 어때,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,다음 주에 있을 발표 준비를 해야 하는데 조금 떨려,<function_MR>()
0ABOVW,화요일 종로구 날씨 알려줘,"<function_MO>(timeframe=4, location=""종로구"")"
0ABOVW,지금 실외 대기질 정보 연동 활성화 상태인가요,<function_BP>(get=True)
0ABOVW,오늘 두바이 미세먼지 상황 안내해줘,"<function_IO>(timeframe=0, location=""두바이"")"
0ABOVW,새로 산 자켓이 너무 마음에 들어서 매일 입고 다니고 있어,<function_MR>()
0ABOVW,이산화탄소를 설명해줘,<function_HW>(type=6)
0ABOVW,요즘 어떤 운동 하고 있어,<function_MR>()
0ABOVW,스캐닝 청정 켜져있는 중인가요,<function_IH>(get=True)
0ABOVW,청정 켜봐,<function_PG>()
0ABOVW,온도 표시를 섭씨로 설정해주세요,<function_EW>(type=0)
0ABOVW,이번 주에는 할 일이 많아서 시간을 잘 관리해야겠어,<function_MR>()
0ABOVW,저는 여행을 정말 좋아해요,<function_MR>()
0ABOVW,센서 부분은 어떻게 세척해야 하나요,<function_PC>(type=4)
0ABOVW,미디음을 3단계로 조정해줄래,<function_ZV>(volume=3)
0ABOVW,저는 사진 찍는 걸 좋아해요,<function_MR>()
0ABOVW,엘이디 밝기 알려줘,<function_WN>(get=True)
0ABOVW,오늘 하루도 무사히 지나갔어,<function_MR>()
0ABOVW,나서 오늘 날씨 어때,"<function_MO>(timeframe=0, location=""0"")"
0ABOVW,수요일 날씨 더워,"<function_MO>(timeframe=5, location=""0"")"
0ABOVW,내일은 친구랑 만나서 저녁을 먹기로 했어 기대 돼,<function_MR>()
0ABOVW,저녁 메뉴 추천 해줘,<function_MR>()
0ABOVW,바람 강도 강풍으로 맞춰줘,<function_NK>(speed=3)
0ABOVW,음성인식 기능 켜줘,<function_QT>(enable=True)
0ABOVW,주말에는 친구들이랑 영화 한 편 볼까,<function_MR>()
0ABOVW,생각 중이야 금요일 날씨 알려줘,<function_MO>()
0ABOVW,오늘 할 일 끝났어,<function_MR>()
0ABOVW,강릉의 날씨 정보 표시해줄래,"<function_MO>(timeframe=0, location=강릉)"
0ABOVW,영화 보러 갈래,<function_MR>()
0ABOVW,운전 배운 지 얼마 안 됐어,<function_MR>()
0ABOVW,현재 센서 민감도 설정을 확인하고 싶어요,<function_QD>(get=True)
0ABOVW,일요일 브리즈번 날씨 어때,"<function_MO>(timeframe=9, location=""브리즈번"")"
0ABOVW,기본 테마로 되어있나요,<function_HG>(get=True)
0ABOVW,주말 세부 날씨 알려주세요,"<function_MO>(timeframe=2, location=""세부"")"
0ABOVW,엘이디 화면밝기를 사단계로 해줘,<function_WN>(brightness=4)
0ABOVW,내일 아침에 뭘 먹을까 고민 중이야 뭐가 좋을까,<function_MR>()
0ABOVW,목요일 쿠알라룸푸르 날씨 더워,"<function_MO>(timeframe=6, location=""쿠알라룸푸르"")"
0ABOVW,질소산화물이 도대체 뭐야,<function_HW>(type=4)
0ABOVW,세고비아 일요일 날씨 보여줘,"<function_MO>(timeframe=9, location=""세고비아"")"
0ABOVW,내일 시드니 날씨 알려줘,"<function_MO>(timeframe=1, location=시드니)"
0ABOVW,토요일 용산구 공기질 걱정해야 할까,"<function_IO>(timeframe=8, location=용산구)"
0ABOVW,나서 미디음을 3단계로 조정해줄래,<function_ZV>(volume=3)
0ABOVW,다음 주에 시간 괜찮아,<function_MR>()
0ABOVW,내일은 아침 일찍 일어나서 공부를 시작하려고 해,<function_MR>()
0ABOVW,"핸드폰 자주 바꾸는 편이야, 아니면 오래 쓰는 편이야",<function_MR>()
0ABOVW,드라이브 잠깐 일시 정지해줘,<function_YA>(move=1)
0ABOVW,목요일 몽블랑 날씨 몇 도야,"<function_MO>(timeframe=6, location=""몽블랑"")"
0ABOVW,풍속을 약하게 조정해줘,<function_NK>(speed=-1)
0ABOVW,뭐 좀 도와줄까,<function_MR>()
0ABOVW,내일은 좀 더 부지런히 일해야겠어,<function_MR>()
0ABOVW,할 일이 많거든 에이아이 모드의 공간별 공기질 데이터 연동 종료해줘,<function_BP>()
0ABOVW,이건 무슨 에러코드야,<function_UY>()
0ABOVW,현재 어떤 성별로 말하나요,<function_GQ>(get=True)
0ABOVW,센서 민감도 값을 확인하고 싶은데요,<function_QD>(get=True)
0ABOVW,오늘 공기질 모니터링 화면 보여줄래,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,에어 센서는 어디에 설치하는 거야,<function_CS>(type=3)
0ABOVW,티티에스 볼륨을 팔십프로로 바꿔줘,<function_ZV>(volume=4)
0ABOVW,다음 달에 있을 중요한 발표 준비가 걱정 돼,<function_MR>()
0ABOVW,이번 주에는 조금 더,<function_MR>()
0ABOVW,운동을 열심히 해야겠어 에이아이 모드 한번에 다 꺼줘,<function_BP>()
0ABOVW,온도 단위 바꾸고 싶은데,<function_EW>(type=-1)
0ABOVW,내일은 꼭 일찍 일어나서 운동을 해야지,<function_MR>()
0ABOVW,토요일 조지타운 날씨 더워,"<function_MO>(timeframe=8, location=""조지타운"")"
0ABOVW,제품 충전 시간을 알려죠,<function_KP>(type=1)
0ABOVW,취미로 배워볼 만한 거 추천해줄래,<function_MR>()
0ABOVW,엘이디 아이 공기질 상태 표시 켜줘,<function_SC>(enable=True)
0ABOVW,금요일 날씨 몇 도야,"<function_MO>(timeframe=7, location=""0"")"
0ABOVW,시간이 너무 늦었는데 아직도 할 일이 남아있어,<function_MR>()
0ABOVW,목요일 뉴델리 TVOC 농도는 얼마야,"<function_IO>(timeframe=6, location=뉴델리)"
0ABOVW,오늘 저녁 뭐 먹을까,<function_MR>()
0ABOVW,오늘 하루는 정말 바쁘게 보냈는데 아직도 해야 할 일이 많아,<function_MR>()
0ABOVW,온도 단위를 화씨로 바꿔주세요,<function_EW>(type=1)
0ABOVW,핫 커피랑 콜드브루 중에 뭐가 더 좋아,<function_MR>()
0ABOVW,효과음을 오단계로 설정해줘,<function_ZV>(volume=5)
0ABOVW,커피를 너무 많이 마신 것 같아 밤에 잠이 올지 모르겠어,<function_MR>()
0ABOVW,수요일 카사블랑카 공기질 걱정해야 할까,"<function_IO>(timeframe=5, location=카사블랑카)"
0ABOVW,온도 단위 알려주세요,<function_EW>(get=True)
0ABOVW,공기질 모니터링 상태 알려주겠어,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,엘이디 아이 밝기 이단계로 높일래,<function_WN>(brightness=2)
0ABOVW,매너모드는 뭐야,<function_JS>(type=1)
0ABOVW,새로 산 신발이 마음에 안 들어,<function_MR>()
0ABOVW,주말 빈 미세먼지 어때,"<function_IO>(timeframe=2, location=빈)"
0ABOVW,브리지타운 대기질 지수가 몇인지 알려줘,"<function_IO>(timeframe=0, location=""브리지타운"")"
0ABOVW,새로 나온 노래가 인기가 많아서 들어볼까,<function_MR>()
0ABOVW,생각 중이야 룩앳미,<function_FR>()
0ABOVW,연속간행물실에서 청정 시작해줄래요,"<function_FF>(position=""연속간행물실"")"
0ABOVW,선택 공간 청정 잠깐 일시 정지해주세요,<function_YA>(move=1)
0ABOVW,이번 주말에 계획이 없어서 뭐 할지 고민 중이야,<function_MR>()
0ABOVW,새로 산 가방이 너무 마음에 들어서 매일 들고 다니고 있어,<function_MR>()
0ABOVW,바로 에이아이 모드 시작,"<function_BP>(enable=0, type=-1)"
0ABOVW,이 영화 재밌었어,<function_MR>()
0ABOVW,수요일 여기 날씨 어때,"<function_MO>(timeframe=5, location=""0"")"
0ABOVW,수요일 방콕 공기질 걱정해야 할까,"<function_IO>(timeframe=5, location=방콕)"
0ABOVW,토요일 날씨 어때,"<function_MO>(timeframe=8, location=""0"")"
0ABOVW,음성인식 상태 알려줘,<function_QT>(get=True)
0ABOVW,내일은 아침 일찍 일어나서 산책을 해야겠어,<function_MR>()
0ABOVW,목요일 난징 날씨 두껍게 입어야 해,"<function_MO>(timeframe=6, location=""난징"")"
0ABOVW,토리노의 목요일 날씨 전망을 표시해주세요,"<function_MO>(timeframe=6, location=""토리노"")"
0ABOVW,음소거 해,<function_MV>(mute=False)
0ABOVW,소리 좀 줄여주세요,<function_ZV>(volume=-1)
0ABOVW,현재 청주 날씨 알려주세요,"<function_MO>(timeframe=0, location=청주)"
0ABOVW,등산 갈 때 같이 갈래,<function_MR>()
0ABOVW,이번 주에는 계획한 일을 모두 마무리할 수 있으면 좋겠어,<function_MR>()
0ABOVW,실외 대기질 정보 연동 설정을 좀 켜 주실 수 있을까요 에이아이 모드 들어가고 나서,"<function_BP>(enable=0, type=0)"
0ABOVW,커피를 끊으려고 하는데 자꾸 생각나서 힘들어,<function_MR>()
0ABOVW,수요일 미세먼지 정보 보여줘,"<function_IO>(timeframe=5, location=""0"")"
0ABOVW,음소거 그만,<function_MV>(mute=False)
0ABOVW,커뮤니티구역에서 청정 기능 진행해줄래요,"<function_FF>(position=""커뮤니티구역"")"
0ABOVW,창가자리 즉시 청정해보실래요,"<function_FF>(position=""창가자리"")"
0ABOVW,넌 어떤 음악 좋아해,<function_MR>()
0ABOVW,주말 리스본 날씨에 눈 오니,"<function_MO>(timeframe=2, location=""리스본"")"
0ABOVW,화요일 구리 날씨 좀 알려주세요,"<function_MO>(timeframe=4, location=""구리"")"
0ABOVW,좋아하는 커피 브랜드가 뭐야,<function_MR>()
0ABOVW,현재 공기청정기가 작동 중인지 알려줘,<function_ID>(get=True)
0ABOVW,공기청정기 어디에 놔두는 게 제일 나을까,<function_CS>(type=1)
0ABOVW,화요일 자카르타 공기질 때문에 마스크 써야 할까,"<function_IO>(timeframe=4, location=자카르타)"
0ABOVW,에이아이 모드에서 공간별 누적 공기질 정보 연동 상태로 변경해 주세요,"<function_BP>(enable=0, type=1)"
0ABOVW,가장 좋아하는 과일이 뭐야,<function_MR>()
0ABOVW,고정 청정 온,<function_PG>()
0ABOVW,중풍 바람 세기로 해줘,<function_NK>(speed=2)
0ABOVW,다음 주말에는 가족들과 함께 시간을 보내기로 했어,<function_MR>()
0ABOVW,스피닝룸에서 청정 즉시해주시겠어요,"<function_FF>(position=""스피닝룸"")"
0ABOVW,이 지역의 내일 저녁 공기질 예측을 보여줘,"<function_IO>(timeframe=1, location=""0"")"
0ABOVW,나서 주말 프라하 날씨 어때,"<function_MO>(timeframe=2, location=프라하)"
0ABOVW,현재 카이로 공기 나쁘니,"<function_IO>(timeframe=0, location=""카이로"")"
0ABOVW,스크린에 필터 상태 표시해주세요,<function_UJ>()
0ABOVW,선택한 구역 공기 정화를 다시 켜줄 수 있어,<function_YA>(move=2)
0ABOVW,주말 날씨 알려주세요,"<function_MO>(timeframe=2, location=""0"")"
0ABOVW,요즘 스트레스를 많이 받아서 운동을 시작했어,<function_MR>()
0ABOVW,요즘 스트레스를 많이 받아,<function_MR>()
0ABOVW,목요일 미세먼지 정보 보여줘,"<function_IO>(timeframe=6, location=""0"")"
0ABOVW,월요일 멕시코시티 공기질 나쁠까,"<function_IO>(timeframe=3, location=멕시코시티)"
0ABOVW,공기질 상태 엘이디 켜줘,<function_SC>(enable=True)
0ABOVW,공기 청정기 켜줘,<function_PG>()
0ABOVW,토요일 세부 날씨 비 와,"<function_MO>(timeframe=8, location=""세부"")"
0ABOVW,저녁에 무슨 드라마 볼까요,<function_MR>()
0ABOVW,금요일 정선 날씨 알려죠,"<function_MO>(timeframe=7, location=""정선"")"
0ABOVW,개인정보 보호는 되는 거야,<function_SB>(type=5)
0ABOVW,디럭스룸에서 청정 작동시켜보세요,"<function_FF>(position=""디럭스룸"")"
0ABOVW,토요일 미세먼지 농도 어때,"<function_IO>(timeframe=8, location=""0"")"
0ABOVW,웰컴 기능이 하는 역할이 뭐야,<function_EN>(type=4)
0ABOVW,새로 나온 노래가 인기가 많던데 한번 들어봐야겠어,<function_MR>()
0ABOVW,내일은 친구랑 카페에서 시간을 보낼 예정이야,<function_MR>()
0ABOVW,다음 주 시험 준비 어떻게 하고 있어,<function_MR>()
0ABOVW,기타 배우는 거 어때,<function_MR>()
0ABOVW,어린이가 사용할 때 조심해야 하는 게 뭐야,<function_DW>(type=1)
0ABOVW,내일 아침에 일찍 일어나서 운동을 해볼까 생각 중이야,<function_MR>()
0ABOVW,나서 현재 공기질 모니터링 상황은 어때,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,다음 주말에는 친구들과 함께 시간을 보내기로 했어,<function_MR>()
0ABOVW,이번 주말에는 그냥 집에서 영화나 볼까 생각 중이야,<function_MR>()
0ABOVW,목요일 하얼빈 날씨 알려줘,"<function_MO>(timeframe=6, location=""하얼빈"")"
0ABOVW,나서 실내 공기질 테마로 화면 설정해줘,<function_HG>(theme=2)
0ABOVW,실시간 공기 좀 알려줘 요,<function_IO>()
0ABOVW,목요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=6, location=천호동)"
0ABOVW,청정 켜봐,<function_PG>()
0ABOVW,화씨 단위로 바꿔주세요,<function_EW>(type=1)
0ABOVW,이번 주말에는 친구들과 함께 시간을 보내기로 했어,<function_MR>()
0ABOVW,수요일 창원 날씨 더울까,"<function_MO>(timeframe=5, location=""창원"")"
0ABOVW,기기 언어 영어로 바꿔줘,<function_HS>(type=2)
0ABOVW,탑재된 언어 종류에 대해 알려줘,<function_JS>(type=8)
0ABOVW,수요일 미세먼지 농도 어때,"<function_IO>(timeframe=5, location=""0"")"
0ABOVW,주말 로잔 날씨 좀 알려줘,"<function_MO>(timeframe=2, location=""로잔"")"
0ABOVW,금요일 수원 공기질 걱정해야 할까,"<function_IO>(timeframe=7, location=수원)"
